x-axis,1,2,3
second,Volt,Volt,Volt
-1.409375E+00,+1.422268E+00,+4.502670E+00,+105.685E-03
-1.407813E+00,+1.422268E+00,+4.502670E+00,+105.685E-03
-1.406250E+00,+1.417242E+00,+4.502670E+00,+105.685E-03
-1.404688E+00,+1.422268E+00,+4.502670E+00,+105.685E-03
-1.403125E+00,+1.417242E+00,+4.502670E+00,+105.685E-03
-1.401563E+00,+1.417242E+00,+4.502670E+00,+105.685E-03
-1.400000E+00,+1.417242E+00,+4.502670E+00,+105.685E-03
-1.398438E+00,+1.417242E+00,+4.502670E+00,+105.685E-03
-1.396875E+00,+1.407192E+00,+4.502670E+00,+125.785E-03
-1.395313E+00,+1.407192E+00,+4.502670E+00,+125.785E-03
-1.393750E+00,+1.407192E+00,+4.502670E+00,+125.785E-03
-1.392188E+00,+1.407192E+00,+4.502670E+00,+130.810E-03
-1.390625E+00,+1.407192E+00,+4.502670E+00,+130.810E-03
-1.389063E+00,+1.407192E+00,+4.502670E+00,+130.810E-03
-1.387500E+00,+1.407192E+00,+4.502670E+00,+130.810E-03
-1.385938E+00,+1.407192E+00,+4.502670E+00,+130.810E-03
-1.384375E+00,+1.407192E+00,+4.502670E+00,+130.810E-03
-1.382813E+00,+1.407192E+00,+4.502670E+00,+130.810E-03
-1.381250E+00,+1.407192E+00,+4.502670E+00,+130.810E-03
-1.379688E+00,+1.407192E+00,+4.502670E+00,+130.810E-03
-1.378125E+00,+1.407192E+00,+4.502670E+00,+130.810E-03
